p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season,injury_rate,minutes_per_game,experience_years,bmi_class
angeloogbonna,2019,11,281,2937.0,31,36,12444.0,135,1988-05-23,191.0,86.0,Italy,Medium/Medium,64.66666666666667,75.83333333333333,78.33333333333333,Defender,31,1850.0,20.0,92.5,200.0,20.0,23.573915188728375,3.0,1.0,1.0,281.0,200.0,2.0661764705882355,91.78125,31,Normal
angeloogbonna,2020,70,281,2628.0,28,29,12444.0,135,1988-05-23,191.0,86.0,Italy,Medium/Medium,64.66666666666667,75.83333333333333,78.33333333333333,Defender,32,4787.0,51.0,93.8627450980392,105.5,25.5,23.573915188728375,3.0,1.0,0.0,562.0,11.0,2.0661764705882355,90.62068965517241,32,Normal
anthonyknockaert,2020,20,38,0.0,0,3,4521.0,63,1991-11-20,172.0,69.0,France,High/High,74.5,64.16666666666667,74.83333333333333,Midfielder,29,,,,,,23.323418063818284,4.0,3.0,,,,0.59375,0.0,29,Normal
anthonymartial,2016,7,285,1582.0,25,31,9291.0,136,1995-12-05,183.4,76.0,France,Medium/Low,89.6,73.0,82.8,Forward,21,,,,,,22.5951344351038,2.5,2.0,,,,2.0802919708029197,60.84615384615385,21,Normal
anthonymartial,2017,14,285,1671.0,30,34,9291.0,136,1995-12-05,183.4,76.0,France,Medium/Low,89.6,73.0,82.8,Forward,22,1582.0,25.0,63.28,7.0,25.0,22.5951344351038,2.5,2.0,0.0,285.0,7.0,2.0802919708029197,53.903225806451616,22,Normal
anthonymartial,2018,55,285,1704.0,27,30,9291.0,136,1995-12-05,183.4,76.0,France,Medium/Low,89.6,73.0,82.8,Forward,23,3253.0,55.0,59.14545454545455,10.5,27.5,22.5951344351038,2.5,2.0,0.0,570.0,14.0,2.0802919708029197,60.857142857142854,23,Normal
anthonymartial,2019,74,285,2723.0,32,32,9291.0,136,1995-12-05,183.4,76.0,France,Medium/Low,89.6,73.0,82.8,Forward,24,4957.0,82.0,60.45121951219512,25.33333333333333,27.33333333333333,22.5951344351038,2.5,2.0,0.0,855.0,55.0,2.0802919708029197,82.51515151515152,24,Normal
anthonymartial,2020,135,285,1611.0,22,23,9291.0,136,1995-12-05,183.4,76.0,France,Medium/Low,89.6,73.0,82.8,Forward,25,7680.0,114.0,67.36842105263158,37.5,28.5,22.5951344351038,2.5,2.0,0.0,1140.0,74.0,2.0802919708029197,70.04347826086956,25,Normal
antoneerobinson,2020,10,194,2338.0,28,31,2338.0,28,1997-08-08,182.0,67.0,United States,Medium/Medium,85.5,63.25,68.0,Defender,23,,,,,,20.227025721531216,3.0,1.0,,,,6.689655172413793,80.62068965517241,23,Normal
anwarelghazi,2019,14,25,2148.0,34,37,3848.0,62,1995-05-03,189.0,88.83333333333333,Netherlands,Medium/Low,78.83333333333333,70.16666666666667,74.83333333333333,Midfielder,24,,,,,,24.86865802562452,2.5,3.0,,,,0.3968253968253968,61.371428571428574,24,Normal
arongunnarsson,2018,79,332,2368.0,28,31,2368.0,28,1989-04-22,177.4,76.4,Iceland,Medium/High,61.8,75.6,70.8,Midfielder,29,,,,,,24.276503014226535,3.5,3.0,,,,11.448275862068966,81.65517241379311,29,Normal
arthurmasuaku,2016,160,321,1026.0,13,16,6938.0,92,1993-11-07,179.0,70.0,DR Congo,High/Medium,85.0,71.5,75.66666666666667,Defender,23,,,,,,21.84700852033332,3.5,1.0,,,,3.4516129032258065,73.28571428571429,23,Normal
arthurmasuaku,2018,40,321,1862.0,23,35,6938.0,92,1993-11-07,179.0,70.0,DR Congo,High/Medium,85.0,71.5,75.66666666666667,Defender,25,1026.0,13.0,78.92307692307692,160.0,13.0,21.84700852033332,3.5,1.0,1.0,321.0,160.0,3.4516129032258065,77.58333333333333,25,Normal
arthurmasuaku,2019,24,321,1030.0,17,24,6938.0,92,1993-11-07,179.0,70.0,DR Congo,High/Medium,85.0,71.5,75.66666666666667,Defender,26,2888.0,36.0,80.22222222222223,100.0,18.0,21.84700852033332,3.5,1.0,0.0,642.0,40.0,3.4516129032258065,57.22222222222222,26,Normal
arthurmasuaku,2020,97,321,1045.0,12,12,6938.0,92,1993-11-07,179.0,70.0,DR Congo,High/Medium,85.0,71.5,75.66666666666667,Defender,27,3918.0,53.0,73.9245283018868,74.66666666666667,17.666666666666668,21.84700852033332,3.5,1.0,0.0,963.0,24.0,3.4516129032258065,80.38461538461539,27,Normal
arturboruc,2016,13,13,3325.0,35,35,4465.0,47,1980-02-20,193.0,87.16666666666667,Poland,Medium/Medium,,,75.33333333333333,Goalkeeper,36,,,,,,23.40107564408888,3.0,0.0,,,,0.2708333333333333,92.36111111111111,36,Normal
ashleybarnes,2016,96,468,1861.0,28,28,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,27,,,,,,23.17223571125756,4.0,2.0,,,,3.272727272727273,64.17241379310344,27,Normal
ashleybarnes,2017,64,468,2302.0,36,37,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,28,1861.0,28.0,66.46428571428571,96.0,28.0,23.17223571125756,4.0,2.0,0.0,468.0,96.0,3.272727272727273,62.21621621621622,28,Normal
ashleybarnes,2019,299,468,1396.0,19,19,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,30,4163.0,64.0,65.046875,80.0,32.0,23.17223571125756,4.0,2.0,0.0,936.0,64.0,3.272727272727273,69.8,30,Normal
ashleybarnes,2020,9,468,1396.0,22,25,9479.0,142,1989-10-30,186.0,80.16666666666667,Austria,High/High,65.33333333333333,79.66666666666667,74.66666666666667,Forward,31,5559.0,83.0,66.97590361445783,153.0,27.666666666666668,23.17223571125756,4.0,2.0,1.0,1404.0,299.0,3.272727272727273,60.69565217391305,31,Normal
ashleywestwood,2019,24,36,3325.0,35,35,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Defender,29,,,,,,23.61564967870533,3.0,1.0,,,,0.2647058823529412,92.36111111111111,29,Normal
ashleywestwood,2019,24,36,3325.0,35,35,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Midfielder,29,3325.0,35.0,95.0,24.0,35.0,23.61564967870533,3.0,3.0,0.0,36.0,24.0,0.2647058823529412,92.36111111111111,29,Normal
ashleywestwood,2020,12,36,3596.0,38,38,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Defender,30,6650.0,70.0,95.0,24.0,35.0,23.61564967870533,3.0,1.0,0.0,72.0,24.0,0.2647058823529412,92.2051282051282,30,Normal
ashleywestwood,2020,12,36,3596.0,38,38,11680.0,135,1990-04-01,172.16666666666666,70.0,England,Medium/Medium,62.5,69.33333333333333,75.5,Midfielder,30,10246.0,108.0,94.87037037037037,20.0,36.0,23.61564967870533,3.0,3.0,0.0,108.0,12.0,0.2647058823529412,92.2051282051282,30,Normal
ashleyyoung,2016,118,125,804.0,12,21,7134.0,84,1985-07-09,175.0,65.0,England,High/Medium,76.16666666666667,64.0,78.0,Defender,31,,,,,,21.22448979591837,3.5,1.0,,,,1.4705882352941178,61.84615384615385,31,Normal
ashleyyoung,2018,7,125,2752.0,30,36,7134.0,84,1985-07-09,175.0,65.0,England,High/Medium,76.16666666666667,64.0,78.0,Defender,33,804.0,12.0,67.0,118.0,12.0,21.22448979591837,3.5,1.0,0.0,125.0,118.0,1.4705882352941178,88.7741935483871,33,Normal
asmirbegovic,2018,13,17,2280.0,24,36,6080.0,64,1987-06-20,199.3333333333333,86.0,Bosnia Herzegovina,Medium/Medium,,,79.33333333333333,Goalkeeper,31,,,,,,21.64405319851009,3.0,0.0,,,,0.26153846153846155,91.2,31,Normal
axeltuanzebe,2019,113,333,210.0,5,14,955.0,18,1997-11-14,185.0,73.2,England,Medium/Medium,76.4,72.6,71.8,Defender,22,,,,,,21.38787436084733,3.0,1.0,,,,17.526315789473685,35.0,22,Normal
axeltuanzebe,2020,123,333,427.0,8,30,955.0,18,1997-11-14,185.0,73.2,England,Medium/Medium,76.4,72.6,71.8,Defender,23,210.0,5.0,42.0,113.0,5.0,21.38787436084733,3.0,1.0,0.0,333.0,113.0,17.526315789473685,47.44444444444444,23,Normal
aymericlaporte,2018,14,358,3227.0,35,36,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,24,,,,,,23.79552644102909,3.0,1.0,,,,4.7105263157894735,89.63888888888889,24,Normal
aymericlaporte,2019,281,358,1139.0,15,17,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,25,3227.0,35.0,92.2,14.0,35.0,23.79552644102909,3.0,1.0,0.0,358.0,14.0,4.7105263157894735,71.1875,25,Normal
aymericlaporte,2020,28,358,1423.0,16,28,6636.0,75,1994-05-27,189.0,85.0,France,Medium/Medium,66.5,79.0,84.66666666666667,Defender,26,4366.0,50.0,87.32,147.5,25.0,23.79552644102909,3.0,1.0,1.0,716.0,281.0,4.7105263157894735,83.70588235294117,26,Normal
bacarysagna,2016,163,254,1425.0,17,24,1425.0,17,1983-02-14,176.0,72.5,France,High/Medium,70.25,77.25,77.0,Defender,33,,,,,,23.40521694214876,3.5,1.0,,,,14.11111111111111,79.16666666666667,33,Normal
bakarysako,2016,79,350,171.0,7,21,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,28,,,,,,26.778567923030565,3.5,3.0,,,,12.5,21.375,28,Overweight
bakarysako,2017,255,350,538.0,16,20,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,29,171.0,7.0,24.428571428571427,79.0,7.0,26.778567923030565,3.5,3.0,0.0,350.0,79.0,12.5,31.647058823529413,29,Overweight
bakarysako,2018,16,350,44.0,4,7,753.0,27,1988-04-26,183.66666666666663,90.33333333333331,Mali,High/Medium,80.0,76.0,74.0,Midfielder,30,709.0,23.0,30.82608695652174,167.0,11.5,26.778567923030565,3.5,3.0,1.0,700.0,255.0,12.5,8.8,30,Overweight
bartoszkapustka,2016,2,282,0.0,0,8,0.0,0,1996-12-23,179.0,67.0,Poland,Medium/Medium,78.0,53.5,69.33333333333333,Midfielder,20,,,,,,20.91070815517618,3.0,3.0,,,,282.0,0.0,20,Normal
bastianschweinsteiger,2016,9,38,0.0,0,4,0.0,0,1984-08-01,183.0,79.0,Germany,Medium/Medium,42.6,74.8,81.2,Midfielder,32,,,,,,23.589835468362743,3.0,3.0,,,,38.0,0.0,32,Normal
benchilwell,2016,63,254,754.0,12,27,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,20,,,,,,23.72385641543576,4.0,1.0,,,,2.0,58.0,20,Normal
benchilwell,2017,59,254,1979.0,24,32,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,21,754.0,12.0,62.833333333333336,63.0,12.0,23.72385641543576,4.0,1.0,0.0,254.0,63.0,2.0,79.16,21,Normal
benchilwell,2018,24,254,3420.0,36,36,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,22,2733.0,36.0,75.91666666666667,61.0,18.0,23.72385641543576,4.0,1.0,0.0,508.0,59.0,2.0,92.43243243243244,22,Normal
benchilwell,2019,31,254,2500.0,27,28,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,23,6153.0,72.0,85.45833333333333,48.66666666666666,24.0,23.72385641543576,4.0,1.0,0.0,762.0,24.0,2.0,89.28571428571429,23,Normal
benchilwell,2020,77,254,2400.0,27,34,11053.0,126,1996-12-21,178.0,75.16666666666667,England,High/High,77.33333333333333,67.83333333333333,72.5,Defender,24,8653.0,99.0,87.4040404040404,44.25,24.75,23.72385641543576,4.0,1.0,0.0,1016.0,31.0,2.0,85.71428571428571,24,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,35,,,,,,23.18339100346021,3.5,1.0,,,,2.7966101694915255,76.875,35,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,35,1845.0,23.0,80.21739130434783,42.0,23.0,23.18339100346021,3.5,1.0,0.0,330.0,42.0,2.7966101694915255,76.875,35,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,23,3690.0,46.0,80.21739130434783,42.0,23.0,22.775860617793125,3.5,1.0,0.0,660.0,42.0,2.7966101694915255,76.875,23,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,23,5535.0,69.0,80.21739130434783,42.0,23.0,22.775860617793125,3.5,1.0,0.0,990.0,42.0,2.7966101694915255,76.875,23,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,21,7380.0,92.0,80.21739130434783,42.0,23.0,21.62162162162162,3.0,1.0,0.0,1320.0,42.0,2.7966101694915255,76.875,21,Normal
bendavies,2016,42,330,1845.0,23,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,21,9225.0,115.0,80.21739130434783,42.0,23.0,21.62162162162162,3.0,1.0,0.0,1650.0,42.0,2.7966101694915255,76.875,21,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,37,11070.0,138.0,80.21739130434783,42.0,23.0,23.18339100346021,3.5,1.0,0.0,1980.0,42.0,2.7966101694915255,70.14285714285714,37,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,37,13034.0,165.0,78.9939393939394,40.57142857142857,23.571428571428573,23.18339100346021,3.5,1.0,0.0,2310.0,32.0,2.7966101694915255,70.14285714285714,37,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,25,14998.0,192.0,78.11458333333333,39.5,24.0,22.775860617793125,3.5,1.0,0.0,2640.0,32.0,2.7966101694915255,70.14285714285714,25,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,25,16962.0,219.0,77.45205479452055,38.66666666666666,24.33333333333333,22.775860617793125,3.5,1.0,0.0,2970.0,32.0,2.7966101694915255,70.14285714285714,25,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,23,18926.0,246.0,76.9349593495935,38.0,24.6,21.62162162162162,3.0,1.0,0.0,3300.0,32.0,2.7966101694915255,70.14285714285714,23,Normal
bendavies,2018,32,330,1964.0,27,34,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,23,20890.0,273.0,76.52014652014653,37.45454545454545,24.818181818181817,21.62162162162162,3.0,1.0,0.0,3630.0,32.0,2.7966101694915255,70.14285714285714,23,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,38,22854.0,300.0,76.18,37.0,25.0,23.18339100346021,3.5,1.0,0.0,3960.0,32.0,2.7966101694915255,79.36842105263158,38,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,38,24362.0,318.0,76.61006289308176,45.92307692307692,24.46153846153846,23.18339100346021,3.5,1.0,1.0,4290.0,153.0,2.7966101694915255,79.36842105263158,38,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,26,25870.0,336.0,76.99404761904762,53.57142857142857,24.0,22.775860617793125,3.5,1.0,1.0,4620.0,153.0,2.7966101694915255,79.36842105263158,26,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,26,27378.0,354.0,77.33898305084746,60.2,23.6,22.775860617793125,3.5,1.0,1.0,4950.0,153.0,2.7966101694915255,79.36842105263158,26,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,24,28886.0,372.0,77.65053763440861,66.0,23.25,21.62162162162162,3.0,1.0,1.0,5280.0,153.0,2.7966101694915255,79.36842105263158,24,Normal
bendavies,2019,153,330,1508.0,18,24,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,24,30394.0,390.0,77.93333333333334,71.11764705882354,22.94117647058824,21.62162162162162,3.0,1.0,1.0,5610.0,153.0,2.7966101694915255,79.36842105263158,24,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,39,31902.0,408.0,78.19117647058823,75.66666666666667,22.666666666666668,23.18339100346021,3.5,1.0,1.0,5940.0,153.0,2.7966101694915255,68.57142857142857,39,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1981-05-27,170.0,67.0,England,High/Medium,64.0,72.0,65.0,Defender,39,33342.0,428.0,77.90186915887851,77.10526315789474,22.526315789473685,23.18339100346021,3.5,1.0,0.0,6270.0,103.0,2.7966101694915255,68.57142857142857,39,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,27,34782.0,448.0,77.63839285714286,78.4,22.4,22.775860617793125,3.5,1.0,0.0,6600.0,103.0,2.7966101694915255,68.57142857142857,27,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1993-04-24,181.66666666666663,75.16666666666667,Wales,Medium/High,75.5,73.0,78.66666666666667,Defender,27,36222.0,468.0,77.3974358974359,79.57142857142857,22.285714285714285,22.775860617793125,3.5,1.0,0.0,6930.0,103.0,2.7966101694915255,68.57142857142857,27,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,25,37662.0,488.0,77.17622950819673,80.63636363636364,22.181818181818183,21.62162162162162,3.0,1.0,0.0,7260.0,103.0,2.7966101694915255,68.57142857142857,25,Normal
bendavies,2020,103,330,1440.0,20,33,9213.0,117,1995-08-11,185.0,74.0,England,Medium/Medium,70.6,70.4,68.0,Defender,25,39102.0,508.0,76.9724409448819,81.6086956521739,22.08695652173913,21.62162162162162,3.0,1.0,0.0,7590.0,103.0,2.7966101694915255,68.57142857142857,25,Normal
bengibson,2018,89,277,63.0,1,24,3673.0,39,1993-01-15,185.0,78.0,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,25,,,,,,22.79035792549306,3.0,1.0,,,,6.925,31.5,25,Normal
bengibson,2019,188,277,0.0,0,11,3673.0,39,1993-01-15,185.0,78.0,England,Medium/Medium,57.16666666666666,69.16666666666667,70.66666666666667,Defender,26,63.0,1.0,63.0,89.0,1.0,22.79035792549306,3.0,1.0,0.0,277.0,89.0,6.925,0.0,26,Normal
bengodfrey,2019,44,55,2805.0,30,31,5643.0,61,1998-01-15,183.3333333333333,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,21,,,,,,22.214876033057863,3.5,1.0,,,,0.8870967741935484,90.48387096774194,21,Normal
bengodfrey,2020,11,55,2838.0,31,33,5643.0,61,1998-01-15,183.3333333333333,74.66666666666667,England,Medium/High,68.33333333333333,72.5,64.16666666666667,Defender,22,2805.0,30.0,93.5,44.0,30.0,22.214876033057863,3.5,1.0,0.0,55.0,44.0,0.8870967741935484,88.6875,22,Normal
benhamer,2016,171,239,0.0,0,8,877.0,11,1987-11-20,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,29,,,,,,23.3878675437117,3.0,0.0,,,,19.916666666666668,0.0,29,Normal
benhamer,2018,68,239,583.0,7,33,877.0,11,1987-11-20,192.5,86.66666666666667,England,Medium/Medium,,,66.83333333333333,Goalkeeper,31,0.0,0.0,,171.0,0.0,23.3878675437117,3.0,0.0,1.0,239.0,171.0,19.916666666666668,72.875,31,Normal
benikafobe,2017,21,310,593.0,17,21,2116.0,48,1993-02-12,183.0,77.66666666666667,DR Congo,High/Medium,79.66666666666667,70.83333333333333,72.5,Forward,24,,,,,,23.191694785352404,3.5,2.0,,,,6.326530612244898,32.94444444444444,24,Normal
benjaminmendy,2017,247,778,391.0,7,8,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,23,,,,,,24.348672997321643,3.5,1.0,,,,15.56,48.875,23,Normal
benjaminmendy,2018,351,778,950.0,10,11,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,24,391.0,7.0,55.85714285714285,247.0,7.0,24.348672997321643,3.5,1.0,1.0,778.0,247.0,15.56,86.36363636363636,24,Normal
benjaminmendy,2019,58,778,1561.0,19,27,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,25,1341.0,17.0,78.88235294117646,299.0,8.5,24.348672997321643,3.5,1.0,1.0,1556.0,351.0,15.56,78.05,25,Normal
benjaminmendy,2020,58,778,1000.0,13,32,3902.0,49,1994-07-17,185.0,83.33333333333333,France,High/Medium,79.66666666666667,77.66666666666667,78.5,Defender,26,2902.0,36.0,80.61111111111111,218.66666666666663,12.0,24.348672997321643,3.5,1.0,0.0,2334.0,58.0,15.56,71.42857142857143,26,Normal
benjohnson,2018,7,7,63.0,1,1,924.0,18,2000-01-24,177.5,68.5,England,High/Medium,69.0,53.5,58.5,Defender,18,,,,,,21.74171791311248,3.5,1.0,,,,0.3684210526315789,31.5,18,Normal
benmee,2017,57,189,2755.0,29,29,15424.0,163,1989-09-23,181.0,78.0,England,Medium/High,65.0,78.83333333333333,76.83333333333333,Defender,28,,,,,,23.80879704526724,3.5,1.0,,,,1.1524390243902438,91.83333333333333,28,Normal
benmee,2020,132,189,2839.0,30,30,15424.0,163,1989-09-23,181.0,78.0,England,Medium/High,65.0,78.83333333333333,76.83333333333333,Defender,31,2755.0,29.0,95.0,57.0,29.0,23.80879704526724,3.5,1.0,0.0,189.0,57.0,1.1524390243902438,91.58064516129032,31,Normal
benosborn,2020,24,24,1691.0,24,34,2330.0,36,1994-08-05,174.83333333333334,73.66666666666667,England,High/High,77.83333333333333,57.0,70.33333333333333,Midfielder,26,,,,,,24.100305252358,4.0,3.0,,,,0.6486486486486487,67.64,26,Normal
benwatson,2016,92,92,85.0,4,19,561.0,12,1985-07-09,179.8,75.6,England,Low/High,51.6,68.8,71.8,Midfielder,31,,,,,,23.385271733145583,3.0,3.0,,,,7.076923076923077,17.0,31,Normal
benwilmot,2018,23,23,36.0,2,7,36.0,2,1999-11-04,188.0,80.0,England,Medium/Medium,51.0,63.25,58.5,Defender,19,,,,,,22.634676324128566,3.0,1.0,,,,7.666666666666667,12.0,19,Normal
beramkayal,2017,71,81,808.0,19,26,1819.0,37,1988-05-02,178.0,74.0,Israel,Medium/High,69.8,78.0,71.8,Midfielder,29,,,,,,23.355636914530997,3.5,3.0,,,,2.1315789473684212,40.4,29,Normal
beramkayal,2018,10,81,1011.0,18,37,1819.0,37,1988-05-02,178.0,74.0,Israel,Medium/High,69.8,78.0,71.8,Midfielder,30,808.0,19.0,42.526315789473685,71.0,19.0,23.355636914530997,3.5,3.0,0.0,81.0,71.0,2.1315789473684212,53.21052631578947,30,Normal
berndleno,2018,35,105,2947.0,32,38,9067.0,97,1992-03-04,190.0,82.66666666666667,Germany,Medium/Medium,,,84.66666666666667,Goalkeeper,26,,,,,,22.899353647276087,3.0,0.0,,,,1.0714285714285714,89.3030303030303,26,Normal
